date;heure;NO2;O3
;;microg/m3;microg/m3
09/09/2019;2;40;16
09/09/2019;3;42;9
09/09/2019;4;47;3
09/09/2019;5;53;1
09/09/2019;6;61;1
09/09/2019;7;62;4
09/09/2019;8;58;9
09/09/2019;9;46;25
09/09/2019;10;46;34
09/09/2019;11;24;60
09/09/2019;12;17;68
09/09/2019;13;17;73
09/09/2019;14;17;73
09/09/2019;15;12;75
09/09/2019;16;13;71
09/09/2019;17;19;63
09/09/2019;18;25;57
09/09/2019;19;32;52
09/09/2019;20;38;41
09/09/2019;21;53;28
09/09/2019;22;51;29
09/09/2019;23;11;67
09/09/2019;24;10;66
10/09/2019;1;11;62
10/09/2019;2;14;56
10/09/2019;3;14;56
10/09/2019;4;14;52
10/09/2019;5;25;38
10/09/2019;6;52;20
10/09/2019;7;58;18
10/09/2019;8;55;21
10/09/2019;9;54;26
10/09/2019;10;42;40
10/09/2019;11;26;63
10/09/2019;12;19;74
10/09/2019;13;13;86
10/09/2019;14;13;92
10/09/2019;15;13;93
10/09/2019;16;13;91
10/09/2019;17;14;90
10/09/2019;18;16;89
10/09/2019;19;23;78
10/09/2019;20;38;57
10/09/2019;21;60;37
10/09/2019;22;27;67
10/09/2019;23;23;63
10/09/2019;24;23;60
11/09/2019;1;27;52
11/09/2019;2;19;59
11/09/2019;3;16;62
11/09/2019;4;13;64
11/09/2019;5;20;55
11/09/2019;6;30;36
11/09/2019;7;72;13
11/09/2019;8;62;19
11/09/2019;9;45;34
11/09/2019;10;27;46
11/09/2019;11;18;57
11/09/2019;12;11;68
11/09/2019;13;10;71
11/09/2019;14;11;74
11/09/2019;15;12;74
11/09/2019;16;13;69
11/09/2019;17;13;62
11/09/2019;18;16;50
11/09/2019;19;26;34
11/09/2019;20;34;25
11/09/2019;21;23;28
11/09/2019;22;24;22
11/09/2019;23;23;22
11/09/2019;24;14;28
12/09/2019;1;10;33
12/09/2019;2;8;31
12/09/2019;3;9;29
12/09/2019;4;10;28
12/09/2019;5;12;27
12/09/2019;6;23;17
12/09/2019;7;33;10
12/09/2019;8;32;13
12/09/2019;9;25;19
12/09/2019;10;20;26
12/09/2019;11;16;29
12/09/2019;12;14;33
12/09/2019;13;16;34
12/09/2019;14;16;38
12/09/2019;15;17;39
12/09/2019;16;n/d;41
12/09/2019;17;27;31
12/09/2019;18;39;19
12/09/2019;19;55;6
12/09/2019;20;34;22
12/09/2019;21;29;21
12/09/2019;22;20;24
12/09/2019;23;21;20
12/09/2019;24;21;23
13/09/2019;1;14;29
13/09/2019;2;13;25
13/09/2019;3;13;23
13/09/2019;4;12;21
13/09/2019;5;16;19
13/09/2019;6;26;12
13/09/2019;7;32;7
13/09/2019;8;27;11
13/09/2019;9;27;14
13/09/2019;10;29;13
13/09/2019;11;28;17
13/09/2019;12;24;25
13/09/2019;13;22;35
13/09/2019;14;21;41
13/09/2019;15;17;49
13/09/2019;16;19;51
13/09/2019;17;17;41
13/09/2019;18;24;33
13/09/2019;19;25;31
13/09/2019;20;30;23
13/09/2019;21;28;21
13/09/2019;22;22;24
13/09/2019;23;22;23
13/09/2019;24;25;19
14/09/2019;1;21;27
14/09/2019;2;17;30
14/09/2019;3;16;31
14/09/2019;4;17;28
14/09/2019;5;24;18
14/09/2019;6;26;14
14/09/2019;7;28;13
14/09/2019;8;28;16
14/09/2019;9;26;21
14/09/2019;10;21;29
14/09/2019;11;20;36
14/09/2019;12;16;50
14/09/2019;13;8;70
14/09/2019;14;8;79
14/09/2019;15;8;87
14/09/2019;16;9;89
14/09/2019;17;11;87
14/09/2019;18;15;80
14/09/2019;19;28;61
14/09/2019;20;50;43
14/09/2019;21;39;52
14/09/2019;22;28;57
14/09/2019;23;29;56
14/09/2019;24;50;31
15/09/2019;1;53;27
15/09/2019;2;44;32
15/09/2019;3;29;46
15/09/2019;4;34;39
15/09/2019;5;34;35
15/09/2019;6;40;26
15/09/2019;7;52;19
15/09/2019;8;43;35
15/09/2019;9;40;50
15/09/2019;10;27;74
15/09/2019;11;15;93
15/09/2019;12;17;94
15/09/2019;13;14;110
15/09/2019;14;12;116
15/09/2019;15;12;115
15/09/2019;16;14;115
15/09/2019;17;17;109
15/09/2019;18;20;91
15/09/2019;19;32;69
15/09/2019;20;62;39
15/09/2019;21;100;13
15/09/2019;22;38;68
15/09/2019;23;21;71
15/09/2019;24;17;68
16/09/2019;1;17;62
16/09/2019;2;16;63
16/09/2019;3;13;59
16/09/2019;4;24;38
16/09/2019;5;43;21
16/09/2019;6;57;14
16/09/2019;7;65;12
16/09/2019;8;64;19
16/09/2019;9;53;39
16/09/2019;10;50;47
16/09/2019;11;34;64
16/09/2019;12;22;83
16/09/2019;13;23;80
16/09/2019;14;24;81
16/09/2019;15;22;80
16/09/2019;16;18;75
16/09/2019;17;22;65
16/09/2019;18;30;62
16/09/2019;19;23;43
16/09/2019;20;20;34
16/09/2019;21;15;35
16/09/2019;22;12;40
16/09/2019;23;11;39
16/09/2019;24;10;36
17/09/2019;1;11;34
17/09/2019;2;10;33
17/09/2019;3;12;30
17/09/2019;4;12;28
17/09/2019;5;19;21
17/09/2019;6;25;16
17/09/2019;7;32;10
17/09/2019;8;35;9
17/09/2019;9;35;13
17/09/2019;10;31;15
17/09/2019;11;21;39
17/09/2019;12;14;54
17/09/2019;13;13;64
17/09/2019;14;12;75
17/09/2019;15;12;78
17/09/2019;16;12;80
17/09/2019;17;15;79
17/09/2019;18;17;79
17/09/2019;19;20;71
17/09/2019;20;25;64
17/09/2019;21;21;65
17/09/2019;22;16;64
17/09/2019;23;15;57
17/09/2019;24;12;54
18/09/2019;1;9;54
18/09/2019;2;8;52
18/09/2019;3;8;51
18/09/2019;4;11;47
18/09/2019;5;18;40
18/09/2019;6;30;30
18/09/2019;7;34;28
18/09/2019;8;26;38
18/09/2019;9;19;47
18/09/2019;10;11;59
18/09/2019;11;9;64
18/09/2019;12;9;66
18/09/2019;13;11;68
18/09/2019;14;10;69
18/09/2019;15;12;70
18/09/2019;16;14;69
18/09/2019;17;13;68
18/09/2019;18;18;64
18/09/2019;19;22;62
18/09/2019;20;23;60
18/09/2019;21;26;55
18/09/2019;22;25;51
18/09/2019;23;25;46
18/09/2019;24;19;49
19/09/2019;1;15;48
19/09/2019;2;13;48
19/09/2019;3;13;46
19/09/2019;4;15;42
19/09/2019;5;25;31
19/09/2019;6;38;18
19/09/2019;7;43;16
19/09/2019;8;36;25
19/09/2019;9;26;38
19/09/2019;10;16;54
19/09/2019;11;9;63
19/09/2019;12;9;69
19/09/2019;13;8;71
19/09/2019;14;9;73
19/09/2019;15;9;75
19/09/2019;16;11;74
19/09/2019;17;13;73
19/09/2019;18;17;66
19/09/2019;19;22;59
19/09/2019;20;29;48
19/09/2019;21;28;49
19/09/2019;22;20;56
19/09/2019;23;14;60
19/09/2019;24;13;57
20/09/2019;1;14;54
20/09/2019;2;14;52
20/09/2019;3;14;50
20/09/2019;4;17;44
20/09/2019;5;24;39
20/09/2019;6;33;33
20/09/2019;7;39;32
20/09/2019;8;31;40
20/09/2019;9;24;49
20/09/2019;10;19;57
20/09/2019;11;15;68
20/09/2019;12;14;75
20/09/2019;13;15;78
20/09/2019;14;14;82
20/09/2019;15;15;84
20/09/2019;16;23;78
20/09/2019;17;36;65
20/09/2019;18;42;55
20/09/2019;19;51;45
20/09/2019;20;49;43
20/09/2019;21;39;47
20/09/2019;22;33;48
20/09/2019;23;37;42
20/09/2019;24;22;55
21/09/2019;1;29;44
21/09/2019;2;21;50
21/09/2019;3;21;46
21/09/2019;4;25;40
21/09/2019;5;37;28
21/09/2019;6;33;29
21/09/2019;7;27;35
21/09/2019;8;26;37
21/09/2019;9;26;45
21/09/2019;10;21;61
21/09/2019;11;18;77
21/09/2019;12;15;90
21/09/2019;13;13;98
21/09/2019;14;14;103
21/09/2019;15;14;104
21/09/2019;16;15;100
21/09/2019;17;22;90
21/09/2019;18;43;61
21/09/2019;19;68;33
21/09/2019;20;76;21
21/09/2019;21;63;25
21/09/2019;22;57;37
21/09/2019;23;24;70
21/09/2019;24;24;61
22/09/2019;1;20;61
22/09/2019;2;16;60
22/09/2019;3;13;59
22/09/2019;4;13;54
22/09/2019;5;17;51
22/09/2019;6;17;51
22/09/2019;7;15;54
22/09/2019;8;15;54
22/09/2019;9;16;58
22/09/2019;10;17;61
22/09/2019;11;15;61
22/09/2019;12;13;49
22/09/2019;13;13;53
22/09/2019;14;20;42
22/09/2019;15;26;36
22/09/2019;16;24;33
22/09/2019;17;26;30
22/09/2019;18;29;27
22/09/2019;19;25;28
22/09/2019;20;26;25
22/09/2019;21;23;24
22/09/2019;22;18;25
22/09/2019;23;22;18
22/09/2019;24;20;22
23/09/2019;1;12;34
23/09/2019;2;10;36
23/09/2019;3;10;36
23/09/2019;4;11;33
23/09/2019;5;19;27
23/09/2019;6;34;16
23/09/2019;7;44;7
23/09/2019;8;30;24
23/09/2019;9;20;36
23/09/2019;10;16;42
23/09/2019;11;13;50
23/09/2019;12;11;56
23/09/2019;13;11;60
23/09/2019;14;14;60
23/09/2019;15;19;57
23/09/2019;16;24;54
23/09/2019;17;26;53
23/09/2019;18;36;41
23/09/2019;19;20;50
23/09/2019;20;20;42
23/09/2019;21;18;41
23/09/2019;22;16;41
23/09/2019;23;15;39
23/09/2019;24;13;39
24/09/2019;1;11;41
24/09/2019;2;11;38
24/09/2019;3;12;38
24/09/2019;4;15;34
24/09/2019;5;31;18
24/09/2019;6;41;12
24/09/2019;7;43;14
24/09/2019;8;31;24
24/09/2019;9;34;22
24/09/2019;10;34;24
24/09/2019;11;33;25
24/09/2019;12;32;25
24/09/2019;13;33;22
24/09/2019;14;35;14
24/09/2019;15;28;21
24/09/2019;16;21;37
24/09/2019;17;24;45
24/09/2019;18;31;24
24/09/2019;19;29;34
24/09/2019;20;25;36
24/09/2019;21;31;30
24/09/2019;22;28;28
24/09/2019;23;23;29
24/09/2019;24;11;42
25/09/2019;1;9;41
25/09/2019;2;8;44
25/09/2019;3;9;39
25/09/2019;4;11;39
25/09/2019;5;19;31
25/09/2019;6;29;21
25/09/2019;7;36;16
25/09/2019;8;34;17
25/09/2019;9;31;22
25/09/2019;10;24;28
25/09/2019;11;19;32
25/09/2019;12;17;35
25/09/2019;13;16;39
25/09/2019;14;16;43
25/09/2019;15;16;47
25/09/2019;16;19;44
25/09/2019;17;26;38
25/09/2019;18;26;38
25/09/2019;19;22;39
25/09/2019;20;23;32
25/09/2019;21;23;25
25/09/2019;22;21;24
25/09/2019;23;16;26
25/09/2019;24;13;28
26/09/2019;1;10;29
26/09/2019;2;8;33
26/09/2019;3;8;35
26/09/2019;4;11;39
26/09/2019;5;21;27
26/09/2019;6;38;13
26/09/2019;7;41;10
26/09/2019;8;35;16
26/09/2019;9;24;27
26/09/2019;10;23;31
26/09/2019;11;15;50
26/09/2019;12;13;56
26/09/2019;13;15;55
26/09/2019;14;16;54
26/09/2019;15;14;58
26/09/2019;16;15;56
26/09/2019;17;22;51
26/09/2019;18;25;48
26/09/2019;19;18;51
26/09/2019;20;13;54
26/09/2019;21;10;58
26/09/2019;22;10;54
26/09/2019;23;9;48
26/09/2019;24;6;57
27/09/2019;1;6;56
27/09/2019;2;6;49
27/09/2019;3;7;45
27/09/2019;4;16;32
27/09/2019;5;23;27
27/09/2019;6;35;17
27/09/2019;7;42;12
27/09/2019;8;47;9
27/09/2019;9;31;24
27/09/2019;10;16;43
27/09/2019;11;13;49
27/09/2019;12;11;55
27/09/2019;13;12;55
27/09/2019;14;18;45
27/09/2019;15;16;54
27/09/2019;16;20;48
27/09/2019;17;28;39
27/09/2019;18;35;31
27/09/2019;19;31;33
27/09/2019;20;20;42
27/09/2019;21;17;43
27/09/2019;22;14;45
27/09/2019;23;12;45
27/09/2019;24;9;46
28/09/2019;1;8;44
28/09/2019;2;10;40
28/09/2019;3;11;38
28/09/2019;4;8;42
28/09/2019;5;11;40
28/09/2019;6;13;39
28/09/2019;7;16;38
28/09/2019;8;12;43
28/09/2019;9;10;46
28/09/2019;10;10;47
28/09/2019;11;9;52
28/09/2019;12;10;54
28/09/2019;13;11;56
28/09/2019;14;11;60
28/09/2019;15;11;62
28/09/2019;16;14;62
28/09/2019;17;26;49
28/09/2019;18;38;37
28/09/2019;19;58;19
28/09/2019;20;47;29
28/09/2019;21;39;29
28/09/2019;22;40;27
28/09/2019;23;37;26
28/09/2019;24;27;33
29/09/2019;1;19;40
29/09/2019;2;14;48
29/09/2019;3;11;50
29/09/2019;4;11;52
29/09/2019;5;11;53
29/09/2019;6;12;49
29/09/2019;7;10;52
29/09/2019;8;11;51
29/09/2019;9;12;46
29/09/2019;10;12;46
29/09/2019;11;14;45
29/09/2019;12;14;42
29/09/2019;13;14;40
29/09/2019;14;13;39
29/09/2019;15;11;39
29/09/2019;16;13;45
29/09/2019;17;11;52
29/09/2019;18;10;53
29/09/2019;19;11;50
29/09/2019;20;10;54
29/09/2019;21;9;59
29/09/2019;22;7;61
29/09/2019;23;6;61
29/09/2019;24;5;60
30/09/2019;1;4;58
30/09/2019;2;4;57
30/09/2019;3;5;54
30/09/2019;4;9;47
30/09/2019;5;19;37
30/09/2019;6;33;21
30/09/2019;7;47;10
30/09/2019;8;38;19
30/09/2019;9;27;28
30/09/2019;10;18;39
30/09/2019;11;14;44
30/09/2019;12;12;51
30/09/2019;13;16;46
30/09/2019;14;15;51
30/09/2019;15;14;55
30/09/2019;16;18;51
30/09/2019;17;19;51
30/09/2019;18;31;41
30/09/2019;19;42;32
30/09/2019;20;35;40
30/09/2019;21;27;44
30/09/2019;22;24;42
30/09/2019;23;21;42
30/09/2019;24;13;46
01/10/2019;1;10;45
01/10/2019;2;8;42
01/10/2019;3;10;35
01/10/2019;4;17;27
01/10/2019;5;20;23
01/10/2019;6;26;18
01/10/2019;7;33;10
01/10/2019;8;33;9
01/10/2019;9;27;13
01/10/2019;10;24;16
01/10/2019;11;15;28
01/10/2019;12;13;40
01/10/2019;13;13;47
01/10/2019;14;12;58
01/10/2019;15;11;62
01/10/2019;16;17;55
01/10/2019;17;32;39
01/10/2019;18;21;43
01/10/2019;19;19;45
01/10/2019;20;17;48
01/10/2019;21;17;47
01/10/2019;22;17;44
01/10/2019;23;15;43
01/10/2019;24;8;48
02/10/2019;1;6;49
02/10/2019;2;5;44
02/10/2019;3;5;47
02/10/2019;4;7;46
02/10/2019;5;15;40
02/10/2019;6;18;44
02/10/2019;7;25;43
02/10/2019;8;27;41
02/10/2019;9;22;50
02/10/2019;10;17;54
02/10/2019;11;15;54
02/10/2019;12;13;59
02/10/2019;13;16;57
02/10/2019;14;16;60
02/10/2019;15;17;58
02/10/2019;16;17;60
02/10/2019;17;16;59
02/10/2019;18;19;53
02/10/2019;19;21;49
02/10/2019;20;24;45
02/10/2019;21;28;41
02/10/2019;22;32;32
02/10/2019;23;36;27
02/10/2019;24;29;32
03/10/2019;1;31;27
03/10/2019;2;51;2
03/10/2019;3;48;0
03/10/2019;4;54;0
03/10/2019;5;50;0
03/10/2019;6;60;1
03/10/2019;7;71;1
03/10/2019;8;82;2
03/10/2019;9;74;5
03/10/2019;10;58;18
03/10/2019;11;48;29
03/10/2019;12;31;46
03/10/2019;13;32;42
03/10/2019;14;38;36
03/10/2019;15;35;43
03/10/2019;16;29;47
03/10/2019;17;30;45
03/10/2019;18;43;33
03/10/2019;19;51;27
03/10/2019;20;61;17
03/10/2019;21;57;17
03/10/2019;22;40;31
03/10/2019;23;29;33
03/10/2019;24;32;32
04/10/2019;1;23;37
04/10/2019;2;16;42
04/10/2019;3;18;40
04/10/2019;4;22;34
04/10/2019;5;27;23
04/10/2019;6;32;23
04/10/2019;7;35;22
04/10/2019;8;32;32
04/10/2019;9;23;41
04/10/2019;10;16;50
04/10/2019;11;13;51
04/10/2019;12;13;51
04/10/2019;13;16;52
04/10/2019;14;21;45
04/10/2019;15;19;42
04/10/2019;16;17;43
04/10/2019;17;19;40
04/10/2019;18;21;39
04/10/2019;19;23;37
04/10/2019;20;20;38
04/10/2019;21;15;43
04/10/2019;22;17;39
04/10/2019;23;15;38
04/10/2019;24;11;42
05/10/2019;1;9;44
05/10/2019;2;8;42
05/10/2019;3;9;38
05/10/2019;4;11;34
05/10/2019;5;16;28
05/10/2019;6;20;25
05/10/2019;7;25;22
05/10/2019;8;30;18
05/10/2019;9;29;18
05/10/2019;10;27;20
05/10/2019;11;28;20
05/10/2019;12;25;25
05/10/2019;13;19;33
05/10/2019;14;18;36
05/10/2019;15;18;37
05/10/2019;16;22;34
05/10/2019;17;30;27
05/10/2019;18;41;16
05/10/2019;19;43;17
05/10/2019;20;42;15
05/10/2019;21;47;11
05/10/2019;22;47;6
05/10/2019;23;25;26
05/10/2019;24;18;34
06/10/2019;1;13;40
06/10/2019;2;19;37
06/10/2019;3;21;30
06/10/2019;4;18;28
06/10/2019;5;22;18
06/10/2019;6;19;19
06/10/2019;7;18;22
06/10/2019;8;22;23
06/10/2019;9;17;33
06/10/2019;10;16;34
06/10/2019;11;11;45
06/10/2019;12;11;52
06/10/2019;13;9;60
06/10/2019;14;9;64
06/10/2019;15;10;64
06/10/2019;16;10;65
06/10/2019;17;12;65
06/10/2019;18;15;60
06/10/2019;19;16;59
06/10/2019;20;14;58
06/10/2019;21;15;52
06/10/2019;22;12;54
06/10/2019;23;11;52
06/10/2019;24;9;53
07/10/2019;1;6;53
07/10/2019;2;8;48
07/10/2019;3;7;48
07/10/2019;4;8;46
07/10/2019;5;20;33
07/10/2019;6;34;17
07/10/2019;7;48;8
07/10/2019;8;45;10
07/10/2019;9;37;19
07/10/2019;10;32;28
07/10/2019;11;23;38
07/10/2019;12;16;49
07/10/2019;13;16;52
07/10/2019;14;16;57
07/10/2019;15;14;60
07/10/2019;16;19;54
07/10/2019;17;22;46
07/10/2019;18;21;49
07/10/2019;19;22;46
07/10/2019;20;14;54
07/10/2019;21;13;52
07/10/2019;22;12;52
07/10/2019;23;10;54
07/10/2019;24;8;53
08/10/2019;1;8;47
08/10/2019;2;8;44
08/10/2019;3;9;39
08/10/2019;4;12;36
08/10/2019;5;19;27
08/10/2019;6;34;15
08/10/2019;7;44;6
08/10/2019;8;44;7
08/10/2019;9;40;10
08/10/2019;10;35;15
08/10/2019;11;34;35
08/10/2019;12;34;37
08/10/2019;13;30;36
08/10/2019;14;29;37
08/10/2019;15;31;33
08/10/2019;16;38;26
08/10/2019;17;45;16
08/10/2019;18;45;17
08/10/2019;19;52;7
08/10/2019;20;37;17
08/10/2019;21;22;27
08/10/2019;22;20;27
08/10/2019;23;18;27
08/10/2019;24;14;29
09/10/2019;1;10;32
09/10/2019;2;9;30
09/10/2019;3;11;30
09/10/2019;4;13;29
09/10/2019;5;28;15
09/10/2019;6;41;6
09/10/2019;7;44;7
09/10/2019;8;47;6
09/10/2019;9;33;22
09/10/2019;10;20;40
09/10/2019;11;13;52
09/10/2019;12;10;58
09/10/2019;13;11;60
09/10/2019;14;12;58
09/10/2019;15;14;56
09/10/2019;16;16;49
09/10/2019;17;35;31
09/10/2019;18;48;17
09/10/2019;19;51;16
09/10/2019;20;40;20
09/10/2019;21;32;28
09/10/2019;22;17;42
09/10/2019;23;11;47
09/10/2019;24;8;49
10/10/2019;1;6;52
10/10/2019;2;6;55
10/10/2019;3;8;50
10/10/2019;4;13;40
10/10/2019;5;31;20
10/10/2019;6;38;19
10/10/2019;7;46;12
10/10/2019;8;39;20
10/10/2019;9;23;35
10/10/2019;10;20;38
10/10/2019;11;17;43
10/10/2019;12;14;48
10/10/2019;13;14;47
10/10/2019;14;16;46
10/10/2019;15;15;47
10/10/2019;16;18;46
10/10/2019;17;27;38
10/10/2019;18;46;21
10/10/2019;19;66;4
10/10/2019;20;71;2
10/10/2019;21;70;1
10/10/2019;22;64;1
10/10/2019;23;59;3
10/10/2019;24;44;9
11/10/2019;1;32;14
11/10/2019;2;25;18
11/10/2019;3;23;20
11/10/2019;4;31;12
11/10/2019;5;44;3
11/10/2019;6;44;5
11/10/2019;7;43;11
11/10/2019;8;37;20
11/10/2019;9;29;26
11/10/2019;10;23;34
11/10/2019;11;22;37
11/10/2019;12;16;52
11/10/2019;13;15;56
11/10/2019;14;16;58
11/10/2019;15;19;56
11/10/2019;16;23;56
11/10/2019;17;33;46
11/10/2019;18;73;11
11/10/2019;19;85;1
11/10/2019;20;75;2
11/10/2019;21;65;6
11/10/2019;22;50;15
11/10/2019;23;47;15
11/10/2019;24;51;9
12/10/2019;1;45;16
12/10/2019;2;37;17
12/10/2019;3;37;15
12/10/2019;4;31;21
12/10/2019;5;36;16
12/10/2019;6;33;17
12/10/2019;7;35;16
12/10/2019;8;29;21
12/10/2019;9;28;25
12/10/2019;10;26;29
12/10/2019;11;25;33
12/10/2019;12;26;33
12/10/2019;13;23;41
12/10/2019;14;20;50
12/10/2019;15;18;52
12/10/2019;16;25;46
12/10/2019;17;35;37
12/10/2019;18;50;21
12/10/2019;19;66;7
12/10/2019;20;72;1
12/10/2019;21;68;1
12/10/2019;22;63;1
12/10/2019;23;56;1
12/10/2019;24;52;1
13/10/2019;1;45;1
13/10/2019;2;35;3
13/10/2019;3;21;16
13/10/2019;4;19;20
13/10/2019;5;15;25
13/10/2019;6;17;24
13/10/2019;7;15;29
13/10/2019;8;18;28
13/10/2019;9;18;36
13/10/2019;10;14;50
13/10/2019;11;14;56
13/10/2019;12;10;64
13/10/2019;13;10;65
13/10/2019;14;12;64
13/10/2019;15;13;62
13/10/2019;16;16;58
13/10/2019;17;30;38
13/10/2019;18;27;44
13/10/2019;19;15;53
13/10/2019;20;18;45
13/10/2019;21;17;46
13/10/2019;22;16;55
13/10/2019;23;20;49
13/10/2019;24;21;50
14/10/2019;1;23;51
14/10/2019;2;21;49
14/10/2019;3;10;59
14/10/2019;4;13;50
14/10/2019;5;34;18
14/10/2019;6;42;7
14/10/2019;7;44;8
14/10/2019;8;41;11
14/10/2019;9;34;24
14/10/2019;10;23;45
14/10/2019;11;21;51
14/10/2019;12;23;53
14/10/2019;13;24;56
14/10/2019;14;18;64
14/10/2019;15;19;63
14/10/2019;16;25;56
14/10/2019;17;31;49
14/10/2019;18;24;63
14/10/2019;19;17;69
14/10/2019;20;17;69
14/10/2019;21;14;61
14/10/2019;22;18;52
14/10/2019;23;16;48
14/10/2019;24;16;47
15/10/2019;1;11;55
15/10/2019;2;10;57
15/10/2019;3;16;51
15/10/2019;4;24;41
15/10/2019;5;45;21
15/10/2019;6;55;11
15/10/2019;7;56;11
15/10/2019;8;38;29
15/10/2019;9;26;39
15/10/2019;10;21;45
15/10/2019;11;16;50
15/10/2019;12;14;53
15/10/2019;13;13;55
15/10/2019;14;16;48
15/10/2019;15;15;52
15/10/2019;16;18;49
15/10/2019;17;30;39
15/10/2019;18;23;49
15/10/2019;19;21;47
15/10/2019;20;21;43
15/10/2019;21;18;42
15/10/2019;22;20;38
15/10/2019;23;25;33
15/10/2019;24;22;35
16/10/2019;1;17;34
16/10/2019;2;16;33
16/10/2019;3;16;32
16/10/2019;4;20;30
16/10/2019;5;27;25
16/10/2019;6;35;23
16/10/2019;7;36;25
16/10/2019;8;28;33
16/10/2019;9;27;33
16/10/2019;10;22;35
16/10/2019;11;18;39
16/10/2019;12;18;40
16/10/2019;13;18;44
16/10/2019;14;23;39
16/10/2019;15;26;36
16/10/2019;16;30;31
16/10/2019;17;31;34
16/10/2019;18;27;38
16/10/2019;19;22;41
16/10/2019;20;21;40
16/10/2019;21;21;39
16/10/2019;22;17;41
16/10/2019;23;12;46
16/10/2019;24;7;48
17/10/2019;1;6;50
17/10/2019;2;6;54
17/10/2019;3;11;42
17/10/2019;4;33;22
17/10/2019;5;56;6
17/10/2019;6;63;2
17/10/2019;7;60;4
17/10/2019;8;57;9
17/10/2019;9;58;9
17/10/2019;10;51;16
17/10/2019;11;50;21
17/10/2019;12;34;37
17/10/2019;13;41;25
17/10/2019;14;30;31
17/10/2019;15;24;37
17/10/2019;16;20;44
17/10/2019;17;34;28
17/10/2019;18;44;16
17/10/2019;19;42;16
17/10/2019;20;34;20
17/10/2019;21;22;26
17/10/2019;22;21;29
17/10/2019;23;18;37
17/10/2019;24;11;47
18/10/2019;1;10;51
18/10/2019;2;11;56
18/10/2019;3;14;49
18/10/2019;4;20;43
18/10/2019;5;25;44
18/10/2019;6;16;59
18/10/2019;7;25;55
18/10/2019;8;33;45
18/10/2019;9;24;53
18/10/2019;10;16;57
18/10/2019;11;15;60
18/10/2019;12;12;65
18/10/2019;13;12;69
18/10/2019;14;13;66
18/10/2019;15;16;63
18/10/2019;16;25;51
18/10/2019;17;39;39
18/10/2019;18;57;19
18/10/2019;19;51;22
18/10/2019;20;46;22
18/10/2019;21;35;30
18/10/2019;22;29;33
18/10/2019;23;27;34
18/10/2019;24;21;38
19/10/2019;1;18;42
19/10/2019;2;16;43
19/10/2019;3;16;41
19/10/2019;4;19;39
19/10/2019;5;26;35
19/10/2019;6;17;49
19/10/2019;7;23;42
19/10/2019;8;34;32
19/10/2019;9;26;44
19/10/2019;10;21;49
19/10/2019;11;28;40
19/10/2019;12;29;39
19/10/2019;13;23;46
19/10/2019;14;17;51
19/10/2019;15;18;52
19/10/2019;16;18;53
19/10/2019;17;32;37
19/10/2019;18;58;10
19/10/2019;19;65;6
19/10/2019;20;61;6
19/10/2019;21;54;7
19/10/2019;22;48;8
19/10/2019;23;41;15
19/10/2019;24;31;19
20/10/2019;1;42;7
20/10/2019;2;37;8
20/10/2019;3;40;8
20/10/2019;4;32;16
20/10/2019;5;30;20
20/10/2019;6;29;29
20/10/2019;7;21;40
20/10/2019;8;18;43
20/10/2019;9;22;44
20/10/2019;10;31;33
20/10/2019;11;30;33
20/10/2019;12;21;43
20/10/2019;13;16;51
20/10/2019;14;17;49
20/10/2019;15;16;54
20/10/2019;16;18;47
20/10/2019;17;20;47
20/10/2019;18;21;44
20/10/2019;19;19;46
20/10/2019;20;18;46
20/10/2019;21;19;44
20/10/2019;22;20;37
20/10/2019;23;23;27
20/10/2019;24;20;29
21/10/2019;1;15;30
21/10/2019;2;12;34
21/10/2019;3;15;36
21/10/2019;4;14;39
21/10/2019;5;23;33
21/10/2019;6;36;19
21/10/2019;7;46;13
21/10/2019;8;45;20
21/10/2019;9;30;39
21/10/2019;10;23;43
21/10/2019;11;20;44
21/10/2019;12;18;47
21/10/2019;13;19;50
21/10/2019;14;17;52
21/10/2019;15;23;48
21/10/2019;16;27;43
21/10/2019;17;33;36
21/10/2019;18;50;21
21/10/2019;19;56;10
21/10/2019;20;68;2
21/10/2019;21;64;1
21/10/2019;22;68;2
21/10/2019;23;55;1
21/10/2019;24;44;1
22/10/2019;1;40;1
22/10/2019;2;40;1
22/10/2019;3;40;1
22/10/2019;4;37;0
22/10/2019;5;36;1
22/10/2019;6;44;0
22/10/2019;7;48;0
22/10/2019;8;53;1
22/10/2019;9;61;1
22/10/2019;10;67;2
22/10/2019;11;64;6
22/10/2019;12;57;10
22/10/2019;13;57;12
22/10/2019;14;58;13
22/10/2019;15;49;19
22/10/2019;16;47;18
22/10/2019;17;52;10
22/10/2019;18;50;8
22/10/2019;19;41;16
22/10/2019;20;28;28
22/10/2019;21;24;31
22/10/2019;22;24;31
22/10/2019;23;25;30
22/10/2019;24;29;23
23/10/2019;1;19;30
23/10/2019;2;15;29
23/10/2019;3;15;26
23/10/2019;4;18;22
23/10/2019;5;28;12
23/10/2019;6;37;4
23/10/2019;7;39;3
23/10/2019;8;35;5
23/10/2019;9;29;9
23/10/2019;10;30;7
23/10/2019;11;25;11
23/10/2019;12;25;11
23/10/2019;13;25;10
23/10/2019;14;26;9
23/10/2019;15;31;6
23/10/2019;16;33;4
23/10/2019;17;34;2
23/10/2019;18;36;1
23/10/2019;19;32;1
