date;heure;NO2;O3
;;microg/m3;microg/m3
13/02/2017;22;35;18
13/02/2017;23;30;21
13/02/2017;24;29;21
14/02/2017;1;24;24
14/02/2017;2;25;22
14/02/2017;3;23;21
14/02/2017;4;28;16
14/02/2017;5;34;10
14/02/2017;6;41;5
14/02/2017;7;48;1
14/02/2017;8;46;2
14/02/2017;9;44;4
14/02/2017;10;46;7
14/02/2017;11;46;7
14/02/2017;12;47;9
14/02/2017;13;46;13
14/02/2017;14;43;21
14/02/2017;15;33;31
14/02/2017;16;41;29
14/02/2017;17;39;25
14/02/2017;18;53;8
14/02/2017;19;58;5
14/02/2017;20;54;5
14/02/2017;21;55;5
14/02/2017;22;57;4
14/02/2017;23;51;6
14/02/2017;24;52;5
15/02/2017;1;44;9
15/02/2017;2;37;19
15/02/2017;3;29;23
15/02/2017;4;36;12
15/02/2017;5;43;11
15/02/2017;6;52;4
15/02/2017;7;60;2
15/02/2017;8;63;2
15/02/2017;9;62;5
15/02/2017;10;60;12
15/02/2017;11;45;29
15/02/2017;12;29;51
15/02/2017;13;24;60
15/02/2017;14;24;60
15/02/2017;15;29;59
15/02/2017;16;32;56
15/02/2017;17;53;35
15/02/2017;18;95;4
15/02/2017;19;104;1
15/02/2017;20;97;1
15/02/2017;21;75;8
15/02/2017;22;49;25
15/02/2017;23;43;25
15/02/2017;24;53;14
16/02/2017;1;86;2
16/02/2017;2;77;1
16/02/2017;3;72;1
16/02/2017;4;66;1
16/02/2017;5;71;1
16/02/2017;6;71;0
16/02/2017;7;82;0
16/02/2017;8;86;1
16/02/2017;9;86;1
16/02/2017;10;97;1
16/02/2017;11;93;2
16/02/2017;12;79;7
16/02/2017;13;65;16
16/02/2017;14;72;10
16/02/2017;15;80;3
16/02/2017;16;73;3
16/02/2017;17;66;2
16/02/2017;18;65;1
16/02/2017;19;59;14
16/02/2017;20;78;4
16/02/2017;21;78;2
16/02/2017;22;75;1
16/02/2017;23;69;2
16/02/2017;24;65;3
17/02/2017;1;64;3
17/02/2017;2;66;1
17/02/2017;3;53;9
17/02/2017;4;27;30
17/02/2017;5;36;21
17/02/2017;6;56;5
17/02/2017;7;66;1
17/02/2017;8;69;1
17/02/2017;9;68;3
17/02/2017;10;66;9
17/02/2017;11;67;13
17/02/2017;12;66;14
17/02/2017;13;55;25
17/02/2017;14;44;37
17/02/2017;15;64;16
17/02/2017;16;61;18
17/02/2017;17;68;11
17/02/2017;18;83;1
17/02/2017;19;82;1
17/02/2017;20;75;3
17/02/2017;21;85;1
17/02/2017;22;92;1
17/02/2017;23;89;1
17/02/2017;24;80;1
18/02/2017;1;83;1
18/02/2017;2;64;2
18/02/2017;3;57;1
18/02/2017;4;63;1
18/02/2017;5;62;1
18/02/2017;6;62;1
18/02/2017;7;56;1
18/02/2017;8;56;2
18/02/2017;9;45;12
18/02/2017;10;44;18
18/02/2017;11;39;30
18/02/2017;12;30;42
18/02/2017;13;26;49
18/02/2017;14;22;58
18/02/2017;15;17;68
18/02/2017;16;19;67
18/02/2017;17;29;52
18/02/2017;18;56;27
18/02/2017;19;42;33
18/02/2017;20;52;18
18/02/2017;21;62;8
18/02/2017;22;79;1
18/02/2017;23;79;2
18/02/2017;24;79;0
19/02/2017;1;74;2
19/02/2017;2;83;1
19/02/2017;3;85;1
19/02/2017;4;80;1
19/02/2017;5;72;2
19/02/2017;6;70;2
19/02/2017;7;74;2
19/02/2017;8;67;2
19/02/2017;9;65;3
19/02/2017;10;63;8
19/02/2017;11;60;9
19/02/2017;12;62;10
19/02/2017;13;52;25
19/02/2017;14;26;52
19/02/2017;15;20;60
19/02/2017;16;23;60
19/02/2017;17;23;70
19/02/2017;18;26;62
19/02/2017;19;41;49
19/02/2017;20;41;46
19/02/2017;21;40;48
19/02/2017;22;30;58
19/02/2017;23;25;58
19/02/2017;24;27;56
20/02/2017;1;31;51
20/02/2017;2;21;60
20/02/2017;3;22;54
20/02/2017;4;21;52
20/02/2017;5;25;49
20/02/2017;6;37;35
20/02/2017;7;59;16
20/02/2017;8;69;13
20/02/2017;9;60;15
20/02/2017;10;45;25
20/02/2017;11;35;34
20/02/2017;12;32;32
20/02/2017;13;32;29
20/02/2017;14;37;23
20/02/2017;15;39;18
20/02/2017;16;39;16
20/02/2017;17;41;13
20/02/2017;18;41;11
20/02/2017;19;41;9
20/02/2017;20;41;8
20/02/2017;21;30;22
20/02/2017;22;22;31
20/02/2017;23;19;32
20/02/2017;24;12;38
21/02/2017;1;10;38
21/02/2017;2;8;41
21/02/2017;3;8;40
21/02/2017;4;9;38
21/02/2017;5;13;37
21/02/2017;6;24;30
21/02/2017;7;27;27
21/02/2017;8;35;25
21/02/2017;9;34;26
21/02/2017;10;30;33
21/02/2017;11;26;36
21/02/2017;12;25;37
21/02/2017;13;23;38
21/02/2017;14;24;38
21/02/2017;15;27;35
21/02/2017;16;27;35
21/02/2017;17;36;28
21/02/2017;18;42;19
21/02/2017;19;47;14
21/02/2017;20;39;20
21/02/2017;21;27;30
21/02/2017;22;16;45
21/02/2017;23;16;45
21/02/2017;24;17;40
22/02/2017;1;12;40
22/02/2017;2;10;43
22/02/2017;3;7;51
22/02/2017;4;7;61
22/02/2017;5;9;65
22/02/2017;6;21;54
22/02/2017;7;41;35
22/02/2017;8;50;27
22/02/2017;9;44;30
22/02/2017;10;38;35
22/02/2017;11;32;41
22/02/2017;12;26;47
22/02/2017;13;26;47
22/02/2017;14;26;49
22/02/2017;15;22;54
22/02/2017;16;23;53
22/02/2017;17;29;47
22/02/2017;18;32;45
22/02/2017;19;29;48
22/02/2017;20;26;48
22/02/2017;21;23;50
22/02/2017;22;19;52
22/02/2017;23;16;54
22/02/2017;24;12;58
23/02/2017;1;9;64
23/02/2017;2;7;67
23/02/2017;3;6;67
23/02/2017;4;7;67
23/02/2017;5;11;59
23/02/2017;6;18;57
23/02/2017;7;27;49
23/02/2017;8;34;43
23/02/2017;9;27;n/d
23/02/2017;10;25;49
23/02/2017;11;23;50
23/02/2017;12;20;55
23/02/2017;13;19;54
23/02/2017;14;22;50
23/02/2017;15;22;55
23/02/2017;16;19;68
23/02/2017;17;19;67
23/02/2017;18;24;60
23/02/2017;19;24;59
23/02/2017;20;23;62
23/02/2017;21;21;62
23/02/2017;22;15;63
23/02/2017;23;14;64
23/02/2017;24;12;64
24/02/2017;1;10;66
24/02/2017;2;9;65
24/02/2017;3;8;64
24/02/2017;4;11;61
24/02/2017;5;13;57
24/02/2017;6;24;46
24/02/2017;7;46;27
24/02/2017;8;49;27
24/02/2017;9;38;40
24/02/2017;10;29;52
24/02/2017;11;31;52
24/02/2017;12;24;59
24/02/2017;13;22;64
24/02/2017;14;21;66
24/02/2017;15;22;68
24/02/2017;16;29;61
24/02/2017;17;29;61
24/02/2017;18;42;52
24/02/2017;19;46;46
24/02/2017;20;62;30
24/02/2017;21;60;33
24/02/2017;22;52;39
24/02/2017;23;53;37
24/02/2017;24;105;3
25/02/2017;1;101;2
25/02/2017;2;93;1
25/02/2017;3;91;2
25/02/2017;4;87;2
25/02/2017;5;87;1
25/02/2017;6;84;2
25/02/2017;7;92;1
25/02/2017;8;92;3
25/02/2017;9;74;13
25/02/2017;10;58;26
25/02/2017;11;34;53
25/02/2017;12;25;64
25/02/2017;13;21;69
25/02/2017;14;19;72
25/02/2017;15;20;72
25/02/2017;16;22;70
25/02/2017;17;34;61
25/02/2017;18;44;52
25/02/2017;19;72;27
25/02/2017;20;78;19
25/02/2017;21;79;14
25/02/2017;22;63;28
25/02/2017;23;49;36
25/02/2017;24;53;34
26/02/2017;1;49;35
26/02/2017;2;41;38
26/02/2017;3;32;44
26/02/2017;4;26;48
26/02/2017;5;28;44
26/02/2017;6;29;42
26/02/2017;7;33;39
26/02/2017;8;29;46
26/02/2017;9;25;50
26/02/2017;10;24;50
26/02/2017;11;19;57
26/02/2017;12;20;55
26/02/2017;13;23;53
26/02/2017;14;18;55
26/02/2017;15;19;56
26/02/2017;16;21;53
26/02/2017;17;27;42
26/02/2017;18;36;33
26/02/2017;19;46;24
26/02/2017;20;35;34
26/02/2017;21;22;43
26/02/2017;22;24;41
26/02/2017;23;17;49
26/02/2017;24;8;74
27/02/2017;1;6;78
27/02/2017;2;6;77
27/02/2017;3;5;77
27/02/2017;4;4;81
27/02/2017;5;8;83
27/02/2017;6;22;64
27/02/2017;7;40;47
27/02/2017;8;48;41
27/02/2017;9;43;44
27/02/2017;10;39;46
27/02/2017;11;32;54
27/02/2017;12;26;59
27/02/2017;13;25;57
27/02/2017;14;21;65
27/02/2017;15;21;69
27/02/2017;16;25;68
27/02/2017;17;31;65
27/02/2017;18;21;73
27/02/2017;19;23;72
27/02/2017;20;21;73
27/02/2017;21;16;76
27/02/2017;22;11;79
27/02/2017;23;11;86
27/02/2017;24;10;86
28/02/2017;1;7;86
28/02/2017;2;6;86
28/02/2017;3;5;84
28/02/2017;4;6;82
28/02/2017;5;11;74
28/02/2017;6;35;52
28/02/2017;7;46;43
28/02/2017;8;60;31
28/02/2017;9;58;31
28/02/2017;10;46;46
28/02/2017;11;40;50
28/02/2017;12;31;59
28/02/2017;13;23;66
28/02/2017;14;20;68
28/02/2017;15;22;66
28/02/2017;16;20;70
28/02/2017;17;22;70
28/02/2017;18;33;61
28/02/2017;19;40;57
28/02/2017;20;33;62
28/02/2017;21;21;69
28/02/2017;22;20;65
28/02/2017;23;21;63
28/02/2017;24;16;69
01/03/2017;1;11;73
01/03/2017;2;9;73
01/03/2017;3;10;71
01/03/2017;4;11;70
01/03/2017;5;16;64
01/03/2017;6;31;50
01/03/2017;7;45;39
01/03/2017;8;50;37
01/03/2017;9;48;37
01/03/2017;10;49;33
01/03/2017;11;n/d;n/d
01/03/2017;12;n/d;n/d
01/03/2017;13;n/d;n/d
01/03/2017;14;46;36
01/03/2017;15;51;30
01/03/2017;16;42;35
01/03/2017;17;41;37
01/03/2017;18;35;41
01/03/2017;19;45;39
01/03/2017;20;50;36
01/03/2017;21;19;64
01/03/2017;22;15;66
01/03/2017;23;13;69
01/03/2017;24;11;68
02/03/2017;1;9;69
02/03/2017;2;6;71
02/03/2017;3;7;72
02/03/2017;4;10;69
02/03/2017;5;20;59
02/03/2017;6;35;44
02/03/2017;7;53;27
02/03/2017;8;49;34
02/03/2017;9;40;43
02/03/2017;10;27;57
02/03/2017;11;20;66
02/03/2017;12;17;70
02/03/2017;13;15;72
02/03/2017;14;17;72
02/03/2017;15;20;68
02/03/2017;16;25;64
02/03/2017;17;32;59
02/03/2017;18;45;49
02/03/2017;19;76;19
02/03/2017;20;70;23
02/03/2017;21;80;13
02/03/2017;22;81;11
02/03/2017;23;78;11
02/03/2017;24;65;17
03/03/2017;1;59;19
03/03/2017;2;35;39
03/03/2017;3;24;49
03/03/2017;4;25;49
03/03/2017;5;28;46
03/03/2017;6;36;33
03/03/2017;7;61;10
03/03/2017;8;61;11
03/03/2017;9;54;16
03/03/2017;10;49;20
03/03/2017;11;43;26
03/03/2017;12;44;29
03/03/2017;13;37;35
03/03/2017;14;39;34
03/03/2017;15;45;29
03/03/2017;16;36;40
03/03/2017;17;37;43
03/03/2017;18;62;15
03/03/2017;19;72;9
03/03/2017;20;70;10
03/03/2017;21;72;13
03/03/2017;22;47;35
03/03/2017;23;38;40
03/03/2017;24;29;47
04/03/2017;1;17;58
04/03/2017;2;14;61
04/03/2017;3;11;63
04/03/2017;4;9;64
04/03/2017;5;16;58
04/03/2017;6;31;46
04/03/2017;7;34;40
04/03/2017;8;43;35
04/03/2017;9;51;28
04/03/2017;10;33;54
04/03/2017;11;32;54
04/03/2017;12;31;56
04/03/2017;13;34;50
04/03/2017;14;38;48
04/03/2017;15;32;54
04/03/2017;16;50;38
04/03/2017;17;53;35
04/03/2017;18;60;28
04/03/2017;19;82;11
04/03/2017;20;78;11
04/03/2017;21;51;30
04/03/2017;22;37;41
04/03/2017;23;27;51
04/03/2017;24;24;54
05/03/2017;1;18;62
05/03/2017;2;18;57
05/03/2017;3;18;54
05/03/2017;4;14;56
05/03/2017;5;18;52
05/03/2017;6;25;45
05/03/2017;7;22;49
05/03/2017;8;19;54
05/03/2017;9;19;58
05/03/2017;10;19;64
05/03/2017;11;22;63
05/03/2017;12;27;57
05/03/2017;13;31;54
05/03/2017;14;22;72
05/03/2017;15;22;69
05/03/2017;16;12;83
05/03/2017;17;14;82
05/03/2017;18;22;72
05/03/2017;19;20;73
05/03/2017;20;21;71
05/03/2017;21;19;73
05/03/2017;22;14;75
05/03/2017;23;10;76
05/03/2017;24;7;79
06/03/2017;1;6;80
06/03/2017;2;7;77
06/03/2017;3;8;76
06/03/2017;4;11;69
06/03/2017;5;20;59
06/03/2017;6;41;40
06/03/2017;7;65;19
06/03/2017;8;78;11
06/03/2017;9;72;17
06/03/2017;10;58;35
06/03/2017;11;45;49
06/03/2017;12;34;60
06/03/2017;13;35;58
06/03/2017;14;60;33
06/03/2017;15;32;50
06/03/2017;16;35;43
06/03/2017;17;36;43
06/03/2017;18;40;38
06/03/2017;19;34;47
06/03/2017;20;32;52
06/03/2017;21;23;60
06/03/2017;22;23;60
06/03/2017;23;23;58
06/03/2017;24;20;59
07/03/2017;1;15;64
07/03/2017;2;12;66
07/03/2017;3;10;71
07/03/2017;4;11;63
07/03/2017;5;14;62
07/03/2017;6;24;55
07/03/2017;7;41;40
07/03/2017;8;53;29
07/03/2017;9;56;27
07/03/2017;10;45;39
07/03/2017;11;34;50
07/03/2017;12;32;51
07/03/2017;13;25;60
07/03/2017;14;24;62
07/03/2017;15;24;62
07/03/2017;16;24;60
07/03/2017;17;33;54
07/03/2017;18;42;48
07/03/2017;19;74;20
07/03/2017;20;105;3
07/03/2017;21;107;3
07/03/2017;22;97;3
07/03/2017;23;82;4
07/03/2017;24;57;17
08/03/2017;1;40;30
08/03/2017;2;28;39
08/03/2017;3;23;43
08/03/2017;4;24;42
08/03/2017;5;28;39
08/03/2017;6;51;18
08/03/2017;7;62;9
08/03/2017;8;60;8
08/03/2017;9;54;10
08/03/2017;10;43;18
08/03/2017;11;29;30
08/03/2017;12;31;34
08/03/2017;13;27;40
08/03/2017;14;26;43
08/03/2017;15;30;37
08/03/2017;16;36;28
08/03/2017;17;49;16
08/03/2017;18;46;16
08/03/2017;19;40;22
08/03/2017;20;32;32
08/03/2017;21;22;39
08/03/2017;22;20;39
08/03/2017;23;21;39
08/03/2017;24;16;45
09/03/2017;1;11;49
09/03/2017;2;8;51
09/03/2017;3;10;50
09/03/2017;4;10;49
09/03/2017;5;16;43
09/03/2017;6;30;30
09/03/2017;7;42;22
09/03/2017;8;49;18
09/03/2017;9;47;23
09/03/2017;10;44;26
09/03/2017;11;34;36
09/03/2017;12;25;44
09/03/2017;13;24;42
09/03/2017;14;22;44
09/03/2017;15;26;40
09/03/2017;16;30;38
09/03/2017;17;32;37
09/03/2017;18;38;32
09/03/2017;19;49;18
09/03/2017;20;51;19
09/03/2017;21;44;33
09/03/2017;22;37;37
09/03/2017;23;31;39
09/03/2017;24;32;39
10/03/2017;1;33;36
10/03/2017;2;26;47
10/03/2017;3;33;32
10/03/2017;4;17;46
10/03/2017;5;19;45
10/03/2017;6;23;40
10/03/2017;7;34;35
10/03/2017;8;45;21
10/03/2017;9;46;21
10/03/2017;10;48;23
10/03/2017;11;42;31
10/03/2017;12;36;35
10/03/2017;13;29;40
10/03/2017;14;29;43
10/03/2017;15;31;42
10/03/2017;16;29;44
10/03/2017;17;33;38
10/03/2017;18;42;28
10/03/2017;19;68;6
10/03/2017;20;70;3
10/03/2017;21;76;4
10/03/2017;22;79;2
10/03/2017;23;80;2
10/03/2017;24;85;1
11/03/2017;1;79;2
11/03/2017;2;81;2
11/03/2017;3;71;3
11/03/2017;4;67;5
11/03/2017;5;56;13
11/03/2017;6;72;4
11/03/2017;7;63;9
11/03/2017;8;70;10
11/03/2017;9;53;24
11/03/2017;10;45;34
11/03/2017;11;45;37
11/03/2017;12;47;39
11/03/2017;13;44;46
11/03/2017;14;39;55
11/03/2017;15;31;61
11/03/2017;16;27;65
11/03/2017;17;28;65
11/03/2017;18;36;55
11/03/2017;19;50;34
11/03/2017;20;81;8
11/03/2017;21;64;22
11/03/2017;22;69;17
11/03/2017;23;56;25
11/03/2017;24;62;16
12/03/2017;1;91;3
12/03/2017;2;87;2
12/03/2017;3;77;2
12/03/2017;4;71;2
12/03/2017;5;61;7
12/03/2017;6;58;7
12/03/2017;7;52;10
12/03/2017;8;61;6
12/03/2017;9;66;8
12/03/2017;10;64;14
12/03/2017;11;69;18
12/03/2017;12;53;35
12/03/2017;13;38;54
12/03/2017;14;30;60
12/03/2017;15;24;66
12/03/2017;16;27;64
12/03/2017;17;30;51
12/03/2017;18;32;40
12/03/2017;19;35;34
12/03/2017;20;37;32
12/03/2017;21;35;27
12/03/2017;22;37;23
12/03/2017;23;37;19
12/03/2017;24;31;24
13/03/2017;1;27;25
13/03/2017;2;23;26
13/03/2017;3;23;24
13/03/2017;4;28;16
13/03/2017;5;32;13
13/03/2017;6;43;3
13/03/2017;7;49;2
13/03/2017;8;48;6
13/03/2017;9;50;13
13/03/2017;10;30;39
13/03/2017;11;21;52
13/03/2017;12;18;55
13/03/2017;13;18;56
13/03/2017;14;20;59
13/03/2017;15;19;63
13/03/2017;16;23;58
13/03/2017;17;26;51
13/03/2017;18;27;52
13/03/2017;19;38;40
13/03/2017;20;39;29
13/03/2017;21;46;22
13/03/2017;22;40;28
13/03/2017;23;40;26
13/03/2017;24;36;29
14/03/2017;1;30;33
14/03/2017;2;26;34
14/03/2017;3;25;40
14/03/2017;4;25;38
14/03/2017;5;32;30
14/03/2017;6;47;18
14/03/2017;7;64;7
14/03/2017;8;67;9
14/03/2017;9;63;23
14/03/2017;10;54;36
14/03/2017;11;34;57
14/03/2017;12;32;57
14/03/2017;13;35;57
14/03/2017;14;24;67
14/03/2017;15;33;54
14/03/2017;16;27;60
14/03/2017;17;34;48
14/03/2017;18;38;41
14/03/2017;19;42;37
14/03/2017;20;37;39
14/03/2017;21;27;46
14/03/2017;22;24;46
14/03/2017;23;18;52
14/03/2017;24;13;59
15/03/2017;1;11;58
15/03/2017;2;12;57
15/03/2017;3;7;68
15/03/2017;4;6;70
15/03/2017;5;9;69
15/03/2017;6;15;63
15/03/2017;7;34;42
15/03/2017;8;39;38
15/03/2017;9;54;24
15/03/2017;10;56;24
15/03/2017;11;48;30
15/03/2017;12;40;38
15/03/2017;13;25;53
15/03/2017;14;18;61
15/03/2017;15;16;63
15/03/2017;16;18;63
15/03/2017;17;24;61
15/03/2017;18;27;57
15/03/2017;19;43;35
15/03/2017;20;69;20
15/03/2017;21;77;9
15/03/2017;22;76;10
15/03/2017;23;70;12
15/03/2017;24;83;2
16/03/2017;1;79;2
16/03/2017;2;76;2
16/03/2017;3;80;2
16/03/2017;4;73;1
16/03/2017;5;64;1
16/03/2017;6;62;2
16/03/2017;7;74;2
16/03/2017;8;69;7
16/03/2017;9;66;11
16/03/2017;10;62;17
16/03/2017;11;37;41
16/03/2017;12;18;70
16/03/2017;13;20;77
16/03/2017;14;23;73
16/03/2017;15;33;64
16/03/2017;16;34;66
16/03/2017;17;39;57
16/03/2017;18;61;40
16/03/2017;19;102;11
16/03/2017;20;128;2
16/03/2017;21;121;2
16/03/2017;22;115;2
16/03/2017;23;106;2
16/03/2017;24;93;3
17/03/2017;1;55;22
17/03/2017;2;26;42
17/03/2017;3;15;50
17/03/2017;4;11;54
17/03/2017;5;9;59
17/03/2017;6;18;50
17/03/2017;7;35;34
17/03/2017;8;41;30
17/03/2017;9;39;36
17/03/2017;10;36;39
17/03/2017;11;33;45
17/03/2017;12;24;53
17/03/2017;13;21;59
17/03/2017;14;24;57
17/03/2017;15;22;59
17/03/2017;16;22;62
17/03/2017;17;24;60
17/03/2017;18;23;65
17/03/2017;19;27;60
17/03/2017;20;31;52
17/03/2017;21;33;50
17/03/2017;22;29;49
17/03/2017;23;24;53
17/03/2017;24;13;65
18/03/2017;1;12;63
18/03/2017;2;11;69
18/03/2017;3;8;69
18/03/2017;4;8;68
18/03/2017;5;9;66
18/03/2017;6;13;63
18/03/2017;7;16;56
18/03/2017;8;19;52
18/03/2017;9;23;47
18/03/2017;10;23;46
18/03/2017;11;21;48
18/03/2017;12;22;45
18/03/2017;13;24;45
18/03/2017;14;18;51
18/03/2017;15;15;57
18/03/2017;16;16;53
18/03/2017;17;15;49
18/03/2017;18;18;44
18/03/2017;19;20;43
18/03/2017;20;20;46
18/03/2017;21;17;51
18/03/2017;22;14;53
18/03/2017;23;14;50
18/03/2017;24;12;52
19/03/2017;1;11;54
19/03/2017;2;10;54
19/03/2017;3;8;55
19/03/2017;4;10;50
19/03/2017;5;13;44
19/03/2017;6;13;43
19/03/2017;7;15;39
19/03/2017;8;14;43
19/03/2017;9;11;50
19/03/2017;10;12;53
19/03/2017;11;13;50
19/03/2017;12;15;51
19/03/2017;13;14;55
19/03/2017;14;14;58
19/03/2017;15;14;57
19/03/2017;16;13;59
19/03/2017;17;15;54
19/03/2017;18;21;n/d
19/03/2017;19;33;45
19/03/2017;20;36;39
19/03/2017;21;28;40
19/03/2017;22;29;34
19/03/2017;23;22;39
19/03/2017;24;22;46
20/03/2017;1;16;58
20/03/2017;2;14;50
20/03/2017;3;12;47
20/03/2017;4;14;48
20/03/2017;5;16;48
20/03/2017;6;27;39
20/03/2017;7;42;28
20/03/2017;8;45;33
20/03/2017;9;43;40
20/03/2017;10;32;54
20/03/2017;11;22;62
20/03/2017;12;17;70
20/03/2017;13;17;69
20/03/2017;14;19;67
20/03/2017;15;22;65
20/03/2017;16;24;60
20/03/2017;17;25;57
20/03/2017;18;29;52
20/03/2017;19;31;49
20/03/2017;20;28;53
20/03/2017;21;20;59
20/03/2017;22;14;65
20/03/2017;23;12;65
20/03/2017;24;11;65
21/03/2017;1;9;65
21/03/2017;2;8;66
21/03/2017;3;7;64
21/03/2017;4;11;64
21/03/2017;5;11;75
21/03/2017;6;25;61
21/03/2017;7;39;50
21/03/2017;8;35;52
21/03/2017;9;38;48
21/03/2017;10;31;56
21/03/2017;11;25;60
21/03/2017;12;32;54
21/03/2017;13;21;67
21/03/2017;14;22;n/d
21/03/2017;15;21;68
21/03/2017;16;24;67
21/03/2017;17;25;66
21/03/2017;18;32;58
21/03/2017;19;53;42
21/03/2017;20;70;26
21/03/2017;21;93;8
21/03/2017;22;88;8
21/03/2017;23;75;11
21/03/2017;24;63;15
22/03/2017;1;44;31
22/03/2017;2;32;35
22/03/2017;3;26;40
22/03/2017;4;18;45
22/03/2017;5;20;41
22/03/2017;6;28;36
22/03/2017;7;37;31
22/03/2017;8;40;31
22/03/2017;9;27;51
22/03/2017;10;25;59
22/03/2017;11;15;73
22/03/2017;12;15;78
22/03/2017;13;16;80
22/03/2017;14;14;83
22/03/2017;15;15;83
22/03/2017;16;16;83
22/03/2017;17;27;71
22/03/2017;18;32;65
22/03/2017;19;43;50
22/03/2017;20;57;27
22/03/2017;21;80;8
22/03/2017;22;63;25
22/03/2017;23;26;56
22/03/2017;24;25;47
23/03/2017;1;28;49
23/03/2017;2;20;55
23/03/2017;3;18;52
23/03/2017;4;21;47
23/03/2017;5;25;39
23/03/2017;6;46;18
23/03/2017;7;52;12
23/03/2017;8;54;10
23/03/2017;9;49;17
23/03/2017;10;33;35
23/03/2017;11;27;43
23/03/2017;12;22;50
23/03/2017;13;25;52
23/03/2017;14;37;42
23/03/2017;15;46;40
23/03/2017;16;30;56
23/03/2017;17;45;50
23/03/2017;18;43;46
23/03/2017;19;43;42
23/03/2017;20;44;24
23/03/2017;21;39;38
23/03/2017;22;41;29
23/03/2017;23;45;27
23/03/2017;24;35;32
24/03/2017;1;31;30
24/03/2017;2;28;29
24/03/2017;3;36;22
24/03/2017;4;30;29
24/03/2017;5;30;21
24/03/2017;6;40;13
24/03/2017;7;61;2
24/03/2017;8;74;2
24/03/2017;9;75;4
24/03/2017;10;66;11
24/03/2017;11;48;30
24/03/2017;12;33;40
24/03/2017;13;24;44
24/03/2017;14;19;39
24/03/2017;15;24;30
24/03/2017;16;25;29
24/03/2017;17;24;31
24/03/2017;18;27;28
24/03/2017;19;37;19
24/03/2017;20;62;3
24/03/2017;21;64;2
24/03/2017;22;54;3
24/03/2017;23;43;11
24/03/2017;24;36;21
25/03/2017;1;33;23
25/03/2017;2;29;27
25/03/2017;3;28;25
25/03/2017;4;33;19
25/03/2017;5;32;21
25/03/2017;6;35;19
25/03/2017;7;32;24
25/03/2017;8;22;37
25/03/2017;9;18;42
25/03/2017;10;16;50
25/03/2017;11;13;60
25/03/2017;12;13;67
25/03/2017;13;12;80
25/03/2017;14;12;89
25/03/2017;15;12;97
25/03/2017;16;11;99
25/03/2017;17;12;104
25/03/2017;18;15;94
25/03/2017;19;21;85
25/03/2017;20;25;78
25/03/2017;21;23;73
25/03/2017;22;32;60
25/03/2017;23;31;58
25/03/2017;24;32;59
26/03/2017;1;30;56
26/03/2017;2;30;53
26/03/2017;3;27;54
26/03/2017;4;24;53
26/03/2017;5;25;50
26/03/2017;6;30;44
26/03/2017;7;30;45
26/03/2017;8;26;48
26/03/2017;9;19;54
26/03/2017;10;18;54
26/03/2017;11;15;63
26/03/2017;12;11;71
26/03/2017;13;12;77
26/03/2017;14;9;85
26/03/2017;15;11;86
26/03/2017;16;11;84
26/03/2017;17;14;80
26/03/2017;18;22;74
26/03/2017;19;34;63
26/03/2017;20;42;51
26/03/2017;21;55;42
26/03/2017;22;62;32
26/03/2017;23;59;38
26/03/2017;24;45;47
27/03/2017;1;35;53
27/03/2017;2;32;55
27/03/2017;3;40;48
27/03/2017;4;29;53
27/03/2017;5;47;33
27/03/2017;6;65;19
27/03/2017;7;78;12
27/03/2017;8;72;19
27/03/2017;9;70;22
27/03/2017;10;67;29
27/03/2017;11;41;57
27/03/2017;12;23;76
27/03/2017;13;14;91
27/03/2017;14;14;97
27/03/2017;15;14;100
27/03/2017;16;18;92
27/03/2017;17;23;87
27/03/2017;18;25;83
27/03/2017;19;47;61
27/03/2017;20;70;40
27/03/2017;21;87;23
27/03/2017;22;87;25
27/03/2017;23;101;7
27/03/2017;24;60;43
28/03/2017;1;42;50
28/03/2017;2;40;39
28/03/2017;3;64;13
28/03/2017;4;81;1
28/03/2017;5;79;2
28/03/2017;6;96;2
28/03/2017;7;107;3
28/03/2017;8;106;6
28/03/2017;9;49;47
28/03/2017;10;42;55
28/03/2017;11;34;61
28/03/2017;12;24;73
28/03/2017;13;27;72
28/03/2017;14;22;74
28/03/2017;15;18;80
28/03/2017;16;22;79
28/03/2017;17;21;80
28/03/2017;18;23;79
28/03/2017;19;32;67
28/03/2017;20;54;40
28/03/2017;21;78;16
28/03/2017;22;50;44
28/03/2017;23;24;68
28/03/2017;24;43;47
29/03/2017;1;21;66
29/03/2017;2;11;71
29/03/2017;3;21;59
29/03/2017;4;43;38
29/03/2017;5;86;6
29/03/2017;6;98;1
29/03/2017;7;103;2
29/03/2017;8;86;5
29/03/2017;9;83;7
29/03/2017;10;77;18
29/03/2017;11;54;37
29/03/2017;12;33;62
29/03/2017;13;20;82
29/03/2017;14;17;87
29/03/2017;15;18;85
29/03/2017;16;21;79
29/03/2017;17;23;75
29/03/2017;18;41;57
29/03/2017;19;90;17
29/03/2017;20;115;2
29/03/2017;21;110;2
29/03/2017;22;92;14
29/03/2017;23;85;16
29/03/2017;24;55;37
30/03/2017;1;44;41
30/03/2017;2;39;39
30/03/2017;3;34;44
30/03/2017;4;43;33
30/03/2017;5;75;6
30/03/2017;6;80;5
30/03/2017;7;81;6
30/03/2017;8;83;11
30/03/2017;9;69;23
30/03/2017;10;55;38
30/03/2017;11;34;63
30/03/2017;12;21;77
30/03/2017;13;15;83
30/03/2017;14;18;88
